SPECTROID,WIDTH,HEIGHT,WEIGHT,PAPER_SPECR_01,PAPER_SPECR_02,PAPER_SPECR_03,PAPER_SPECR_04,PAPER_SPECR_05,PAPER_SPECR_06,PAPER_SPECR_07,PAPER_SPECR_08,PAPER_SPECR_09,PAPER_SPECR_10,PAPER_SPECR_11,PAPER_SPECR_12,PAPER_SPECR_13,PAPER_SPECR_14,PAPER_SPECR_15,PAPER_SPECR_16,PAPER_SPECR_17,PAPER_SPECR_18,PAPER_SPECR_19,PAPER_SPECR_20,PAPER_SPECR_21,PAPER_SPECR_22,PAPER_SPECR_23,PAPER_SPECR_24,PAPER_SPECR_25,PAPER_SPECR_26,PAPER_SPECR_27,PAPER_SPECR_28,PAPER_SPECR_29,PAPER_SPECR_30,PAPER_SPECR_31,PAPER_SPECD_01,PAPER_SPECD_02,PAPER_SPECD_03,PAPER_SPECD_04,PAPER_SPECD_05,PAPER_SPECD_06,PAPER_SPECD_07,PAPER_SPECD_08,PAPER_SPECD_09,PAPER_SPECD_10,PAPER_SPECD_11,PAPER_SPECD_12,PAPER_SPECD_13,PAPER_SPECD_14,PAPER_SPECD_15,PAPER_SPECD_16,PAPER_SPECD_17,PAPER_SPECD_18,PAPER_SPECD_19,PAPER_SPECD_20,PAPER_SPECD_21,PAPER_SPECD_22,PAPER_SPECD_23,PAPER_SPECD_24,PAPER_SPECD_25,PAPER_SPECD_26,PAPER_SPECD_27,PAPER_SPECD_28,PAPER_SPECD_29,PAPER_SPECD_30,PAPER_SPECD_31,LAB_L,LAB_A,LAB_B,20120002,20120007,20120010,20220008,20220009,20220016,20220025,20220015,20220013,20220056,20220014,20120020,20120015,20120021,20120014,20120023,20120037,20220004,20220005,20220021,20220022,20220023,20120019,35120006,35120005,35120003,20120008,20120017,20120009,20220017,20120022,20120028,20120001,20120006,20120005,20120027,20220018,20120035,20220010,35120018,DS244(주문?�크),20220012,20220027,20220006,20120054,20120036,20220007,20120062,20120004,20120040,20220024,20120039,20120059,35120002,35120029,123,SPECR_01,SPECR_02,SPECR_03,SPECR_04,SPECR_05,SPECR_06,SPECR_07,SPECR_08,SPECR_09,SPECR_10,SPECR_11,SPECR_12,SPECR_13,SPECR_14,SPECR_15,SPECR_16,SPECR_17,SPECR_18,SPECR_19,SPECR_20,SPECR_21,SPECR_22,SPECR_23,SPECR_24,SPECR_25,SPECR_26,SPECR_27,SPECR_28,SPECR_29,SPECR_30,SPECR_31
33979,455,740,100,14.054,36.9498,78.3093,105.889,111.639,106.78,100.708,96.9489,93.7972,90.6146,88.0431,85.7194,83.3165,81.6378,81.3448,81.2558,81.0361,81.3824,83.1249,85.0599,86.2327,86.2544,86.0709,86.0797,87.3988,89.2104,90.585,91.2257,91.8177,92.1287,92.13,0.8522,0.4324,0.1062,0.0,0.0,0.0,0.0,0.01346,0.02781,0.0428,0.0553,0.06692,0.07927,0.08811,0.08967,0.09015,0.09132,0.08947,0.08027,0.07028,0.06433,0.06422,0.06514,0.0651,0.05849,0.04958,0.04294,0.03988,0.03707,0.03561,0.0356,38.0429,46.5103,14.6837,0,0,0,1000,100,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1185,5.5763,6.5924,7.3959,7.6218,7.0096,5.932,5.0233,4.4652,4.0426,3.7584,3.6729,3.7128,3.846,3.9757,4.1426,4.4757,5.2461,6.598,10.9723,19.9482,28.6888,33.4544,35.8701,37.5497,39.0849,40.4087,41.5252,42.6327,43.6565,44.5656
33980,455,740,100,14.054,36.9498,78.3093,105.889,111.639,106.78,100.708,96.9489,93.7972,90.6146,88.0431,85.7194,83.3165,81.6378,81.3448,81.2558,81.0361,81.3824,83.1249,85.0599,86.2327,86.2544,86.0709,86.0797,87.3988,89.2104,90.585,91.2257,91.8177,92.1287,92.13,0.8522,0.4324,0.1062,0.0,0.0,0.0,0.0,0.01346,0.02781,0.0428,0.0553,0.06692,0.07927,0.08811,0.08967,0.09015,0.09132,0.08947,0.08027,0.07028,0.06433,0.06422,0.06514,0.0651,0.05849,0.04958,0.04294,0.03988,0.03707,0.03561,0.0356,68.6034,1.4633,18.2286,0,0,0,0,0,0,0,0,0,0,0,1000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1077,13.571,20.2565,24.1738,25.1428,25.4003,25.783,26.4549,27.6068,29.7672,32.5558,34.7883,36.1174,36.9531,37.8627,38.6176,39.2632,39.966,40.8945,41.7507,42.3446,42.5924,42.8697,43.0779,43.4735,43.8924,44.3609,44.5629,44.8461,45.051,45.1252
33991,350,630,200,13.8407,36.2389,78.4265,107.827,113.945,108.588,102.1,98.1071,94.8131,91.6838,89.1794,86.9373,84.8247,83.4601,83.2628,83.2329,83.0756,83.3904,84.9845,86.8,87.9768,87.9663,87.7049,87.6135,88.8359,90.5623,91.8787,92.4665,93.0671,93.4286,93.5243,0.8588,0.4408,0.1055,0.0,0.0,0.0,0.0,0.0083,0.02313,0.03771,0.04974,0.06079,0.07148,0.07852,0.07955,0.0797,0.08053,0.07888,0.07066,0.06148,0.05563,0.05568,0.05698,0.05743,0.05141,0.04305,0.03678,0.03402,0.0312,0.02952,0.02908,36.1367,38.225,16.5336,0,0,0,3000,350,600,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5427,4.8822,5.4008,5.7686,5.7289,5.3593,4.7931,4.368,4.1493,3.9544,3.8126,3.7851,3.8441,3.93,4.0327,4.3062,4.6811,5.2449,7.1403,12.648,19.166,23.2521,25.1431,26.3217,27.4257,28.6429,29.8282,30.8413,31.8521,32.8386,33.7699
34824,525,855,350,36.8265,62.7769,93.5276,104.841,105.128,101.209,97.5422,95.4163,93.8339,92.4745,91.7665,91.0,90.485,89.9434,89.5267,89.0051,88.6907,88.7004,88.8747,89.11,89.3549,89.8997,91.0079,91.9669,92.7239,93.4516,93.1323,92.4762,92.4455,93.0134,94.1518,0.4338,0.2022,0.02906,0.0,0.0,0.0,0.01081,0.02038,0.02764,0.03398,0.03732,0.04096,0.04342,0.04603,0.04805,0.05058,0.05212,0.05207,0.05122,0.05007,0.04888,0.04624,0.04092,0.03637,0.03281,0.02941,0.0309,0.03397,0.03411,0.03145,0.02617,73.3577,42.8839,50.0451,0,0,0,660,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6467,11.5813,13.6065,14.0199,13.8761,13.7647,13.7593,13.3924,13.3175,14.4036,16.94,19.631,21.2089,21.8291,22.648,25.09,31.9053,46.2131,64.8734,79.1607,85.4395,88.0893,89.8209,90.9857,91.7649,92.4734,92.1925,91.5687,91.4738,91.964,93.0172
34838,525,855,350,37.6894,63.6199,93.8477,104.41,104.532,100.713,97.169,95.1395,93.6373,92.3901,91.7497,91.0719,90.6162,90.101,89.7172,89.2331,88.9595,88.9972,89.1981,89.4429,89.6554,90.1931,91.2703,92.1952,92.9293,93.6244,93.2919,92.6689,92.6596,93.2162,94.3103,0.4238,0.1964,0.02758,0.0,0.0,0.0,0.01247,0.02164,0.02855,0.03437,0.0374,0.04062,0.04279,0.04527,0.04712,0.04947,0.05081,0.05062,0.04964,0.04845,0.04742,0.04483,0.03967,0.03529,0.03185,0.02861,0.03016,0.03307,0.03311,0.03051,0.02544,72.6681,43.7886,51.2441,0,0,0,660,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1133,10.7983,12.5497,13.0184,12.8887,12.7966,12.7849,12.4827,12.4471,13.5649,16.0813,18.7419,20.2852,20.9172,21.7386,24.0827,30.538,44.3103,62.9867,77.9066,84.7377,87.6781,89.5196,90.733,91.5829,92.3053,91.9868,91.3096,91.2372,91.8077,92.9973
34876,364,535,300,14.7932,37.5354,77.0683,102.152,106.984,102.739,97.718,94.745,92.6198,90.7838,89.7998,89.0481,88.5686,88.1549,87.8984,87.5619,87.4125,87.5538,87.8735,88.2407,88.5797,89.1062,90.0134,90.7514,91.2947,91.9547,91.981,91.7098,91.6538,91.8823,92.3646,0.8299,0.4256,0.1131,0.0,0.0,0.0,0.01003,0.02344,0.0333,0.04199,0.04672,0.05038,0.05272,0.05475,0.05602,0.05769,0.05843,0.05773,0.05614,0.05433,0.05267,0.05009,0.04569,0.04215,0.03955,0.03643,0.0363,0.03758,0.03785,0.03677,0.03449,86.3847,17.5327,13.0397,0,0,0,82,2,130,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0092,25.3473,46.8821,58.3418,59.8167,57.7607,55.1737,52.6675,50.7992,50.7228,52.3292,53.8813,54.7326,54.9389,55.7446,58.6268,65.296,74.5445,81.6857,85.0836,86.3445,87.145,88.1505,88.9191,89.5096,90.1818,90.2531,90.0074,89.9645,90.1763,90.6156
34931,364,535,300,14.3632,37.144,76.9735,101.871,106.635,102.45,97.3556,94.3521,92.233,90.408,89.4223,88.6489,88.1855,87.761,87.4823,87.1416,87.0154,87.1519,87.4643,87.8252,88.1688,88.6588,89.5734,90.2823,90.8239,91.4473,91.4915,91.2435,91.204,91.4044,91.8145,0.8427,0.4301,0.1137,0.0,0.0,0.0,0.01164,0.02525,0.03511,0.04379,0.04855,0.05233,0.0546,0.0567,0.05808,0.05977,0.0604,0.05972,0.05817,0.05638,0.05468,0.05228,0.04782,0.0444,0.0418,0.03883,0.03862,0.0398,0.03999,0.03903,0.03709,86.3453,17.7566,13.2431,0,0,0,82,2,117,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8124,25.2533,46.657,58.0603,59.5931,57.4711,54.8731,52.3866,50.5072,50.4387,52.0529,53.6263,54.493,54.6939,55.495,58.4151,65.1371,74.5221,81.7759,85.2169,86.5072,87.3205,88.329,89.094,89.6823,90.3547,90.4187,90.1756,90.1034,90.3239,90.8088
34945,364,535,300,13.7886,36.1742,76.0172,101.724,106.886,102.737,97.6498,94.6178,92.4372,90.6,89.5653,88.7593,88.2502,87.7811,87.5372,87.1819,87.0602,87.2167,87.5935,87.9867,88.3559,88.8707,89.8409,90.5431,91.1088,91.7223,91.7788,91.4762,91.458,91.6914,92.1469,0.8605,0.4416,0.1191,0.0,0.0,0.0,0.01033,0.02403,0.03415,0.04287,0.04786,0.05179,0.05428,0.0566,0.05781,0.05957,0.06018,0.0594,0.05753,0.05558,0.05376,0.05124,0.04653,0.04314,0.04044,0.03753,0.03726,0.03869,0.03878,0.03767,0.03552,86.6337,17.1404,12.481,0,0,0,82,2,117,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1116,25.6168,47.407,59.3368,60.9498,58.8368,56.2335,53.6674,51.7871,51.6722,53.2536,54.7619,55.5637,55.7518,56.5352,59.3724,65.8689,74.7982,81.7885,85.1719,86.4706,87.2643,88.2993,89.0644,89.6793,90.3095,90.3967,90.1275,90.0925,90.3014,90.7251
34986,364,535,300,17.62,40.172,75.1269,97.7959,105.102,102.417,98.0564,95.2395,93.1407,91.3715,90.3632,89.5145,89.0074,88.53,88.2645,87.8812,87.7022,87.8061,88.0874,88.4554,88.8026,89.3096,90.2045,90.9107,91.5047,92.1876,92.2198,91.9569,91.8686,92.0363,92.4289,0.754,0.3961,0.1242,0.009679,0.0,0.0,0.008524,0.02118,0.03086,0.03919,0.04401,0.04811,0.05057,0.05291,0.05421,0.0561,0.05699,0.05648,0.05509,0.05328,0.05157,0.0491,0.04477,0.04139,0.03856,0.03533,0.03518,0.03642,0.03683,0.03604,0.03419,86.3308,17.4272,12.799,0,0,0,82,2,130,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3253,27.4774,46.3288,56.7941,59.4642,58.0925,55.7894,53.3337,51.3872,51.1773,52.5152,53.8453,54.6017,54.7568,55.6108,58.5607,65.2965,74.4686,81.5677,84.8208,86.0965,86.8049,87.8415,88.5521,89.2575,89.8965,90.1074,89.8485,89.8536,90.0301,90.3504
35340,364,535,300,15.3544,37.8964,76.698,102.989,108.615,104.731,99.6312,96.3536,94.0245,92.2892,91.0586,90.1623,89.7038,89.2485,88.7785,88.3444,88.3248,88.3032,88.4696,88.841,89.2956,90.0141,91.0814,91.8092,92.5616,93.3523,93.6633,93.6841,93.8101,93.8871,93.8846,0.8138,0.4214,0.1152,0.0,0.0,0.0,0.001605,0.01613,0.02676,0.03485,0.04068,0.04497,0.04719,0.0494,0.05169,0.05382,0.05392,0.05402,0.05321,0.05139,0.04917,0.04569,0.04057,0.03711,0.03357,0.02987,0.02843,0.02833,0.02775,0.02739,0.02741,86.8493,16.9732,13.3513,0,0,0,164,4,260,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1814,25.6651,45.6381,57.7773,59.8786,58.2663,55.9629,53.5367,51.777,51.9832,53.6403,55.2627,56.19,56.3064,56.9003,59.627,66.1752,75.1727,82.1588,85.525,86.9116,87.8892,89.0393,89.7925,90.5813,91.3906,91.7352,91.7582,91.8902,91.992,92.0339
35352,555,755,350,17.1033,39.4756,76.8374,101.889,107.312,103.755,99.1691,95.9907,93.8008,92.1771,91.0049,90.1077,89.6871,89.2286,88.7512,88.3165,88.2515,88.2569,88.4022,88.7862,89.2131,89.9908,91.0444,91.87,92.5676,93.4549,93.5888,93.5727,93.5674,93.699,93.934,0.7669,0.4037,0.1144,0.0,0.0,0.0,0.003624,0.01777,0.02779,0.03538,0.04094,0.04524,0.04727,0.0495,0.05183,0.05396,0.05428,0.05425,0.05354,0.05165,0.04957,0.0458,0.04075,0.03683,0.03354,0.0294,0.02878,0.02885,0.02888,0.02826,0.02718,88.9064,2.4323,2.2414,0,0,0,10,34,60,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3211,30.1882,56.1572,72.5827,76.2159,74.6226,72.3832,70.6256,69.624,70.4198,72.1764,73.2227,73.3546,72.8775,72.4358,72.2611,72.8362,73.6211,74.4172,75.0595,75.6429,76.4231,77.5717,78.5372,79.6081,80.7409,81.453,81.7725,82.2451,82.7827,83.3553
36652,595,465,400,28.301,51.6579,82.5259,99.6417,102.519,99.9234,96.042,93.9082,92.0424,90.3082,89.1587,87.8958,86.75,85.8189,85.1036,84.32,83.8319,83.7002,83.8548,84.2363,84.4027,85.1242,86.5102,88.2741,89.7192,91.3302,91.2321,90.6588,90.9425,92.106,94.1354,0.5482,0.2869,0.08341,0.001559,0.0,0.0003329,0.01754,0.0273,0.03601,0.04427,0.04984,0.05603,0.06173,0.06642,0.07005,0.07407,0.07659,0.07727,0.07647,0.0745,0.07364,0.06995,0.06293,0.05417,0.04711,0.03939,0.03985,0.04259,0.04123,0.03571,0.02625,78.8284,18.3588,34.654,0,0,0,1000,100,3450,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9486,17.0309,22.6387,25.213,25.54,26.0493,26.6885,26.4433,26.6129,29.5611,34.7479,39.0504,40.9063,41.393,42.1098,44.6937,50.8889,60.2468,67.9065,71.9654,73.3956,74.5422,76.0487,77.8735,79.4382,81.1795,81.408,81.2007,81.6978,83.0268,85.1751
37070,725,605,350,38.3325,54.4626,80.5153,98.1463,102.003,99.4832,96.1874,93.9337,92.459,91.1197,89.9331,88.7841,88.0266,87.2044,86.3835,85.7246,85.3982,85.2752,85.2861,85.6455,85.9117,86.679,87.8158,89.1598,90.4605,91.9346,92.0176,91.9162,92.1753,92.9915,94.3294,0.4164,0.2639,0.09412,0.008126,0.0,0.00225,0.01688,0.02718,0.03405,0.04039,0.04608,0.05166,0.05539,0.05946,0.06357,0.06689,0.06855,0.06918,0.06912,0.0673,0.06595,0.06209,0.05643,0.04983,0.04354,0.03652,0.03613,0.03661,0.03539,0.03156,0.02535,28.3286,9.6683,-56.7366,0,0,0,0,0,0,0,1000,0,0,380,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1605,12.9631,20.2508,27.8482,33.8852,35.8039,33.8716,30.4601,26.2806,21.6863,17.1077,12.7471,8.8988,6.5522,5.1577,3.78,2.452,1.8576,2.0683,2.4131,2.2997,2.0749,1.9966,2.0398,2.1998,2.5885,3.1424,3.4599,3.3537,3.0603,2.5673
37160,610,560,350,36.9416,53.3436,80.4159,99.038,103.339,100.818,97.3828,95.0423,93.4829,92.0665,90.8266,89.6444,88.8164,87.9153,86.9824,86.2779,85.9376,85.8351,85.7981,86.0976,86.4075,87.3264,88.5919,90.0697,91.4319,93.0046,93.1852,93.1574,93.3749,94.0989,95.293,0.4325,0.2729,0.09466,0.004198,0.0,0.0,0.01152,0.02208,0.02927,0.0359,0.04179,0.04748,0.05151,0.05594,0.06057,0.0641,0.06582,0.06634,0.06652,0.06501,0.06345,0.05885,0.05261,0.04542,0.0389,0.0315,0.03065,0.03078,0.02977,0.02642,0.02094,91.8471,3.0628,4.1408,0,0,0,36,6,150,3000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.301,41.5873,62.7292,75.974,78.7978,77.6507,75.982,74.4241,73.8402,75.1275,77.3605,78.5576,78.757,78.2899,77.9324,78.131,79.27,80.7588,81.765,82.5116,82.9544,83.809,85.0491,86.5339,87.9952,89.6245,89.9472,89.9785,90.2005,90.909,92.0693
37175,545,720,350,37.2067,55.7485,83.3236,99.4481,102.316,99.548,96.1968,93.8337,92.2282,90.7765,89.4881,88.1722,87.2893,86.277,85.2876,84.4769,84.0902,83.9533,83.8271,84.0691,84.341,85.2883,86.6961,88.3352,89.8359,91.4482,91.4491,91.25,91.5447,92.5831,94.3298,0.4294,0.2538,0.07923,0.002404,0.0,0.001967,0.01684,0.02764,0.03514,0.04203,0.04823,0.05467,0.05904,0.0641,0.06911,0.07326,0.07525,0.07596,0.07662,0.07536,0.07396,0.06911,0.062,0.05387,0.04655,0.03882,0.03882,0.03977,0.03837,0.03347,0.02535,89.7933,4.3064,10.6512,0,0,0,24,2,110,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5839,39.7892,55.1799,63.6044,64.805,64.2676,63.5771,62.5532,62.4156,64.9374,69.0401,71.7746,72.6673,72.3529,72.0676,72.6416,74.7917,77.5103,79.3679,80.3133,80.8916,81.8327,83.4444,85.0458,86.7444,88.2287,88.3795,88.038,88.4951,89.6607,91.5163
37325,390,535,120,39.6803,64.0072,89.1851,99.2734,100.024,97.099,94.0979,92.185,91.1465,90.4814,90.1189,89.8589,90.1176,90.2012,90.1159,90.0781,90.1994,90.3504,90.3604,90.6038,90.6214,90.8463,91.0609,91.2434,91.3988,92.1255,92.2967,92.7077,92.8922,92.9296,92.7983,0.4014,0.1938,0.04971,0.003167,0.0,0.01279,0.02642,0.03534,0.04026,0.04344,0.04518,0.04644,0.04519,0.04479,0.0452,0.04538,0.0448,0.04407,0.04402,0.04285,0.04277,0.04169,0.04067,0.0398,0.03906,0.03562,0.03481,0.03288,0.03202,0.03185,0.03246,74.8983,12.4614,26.1152,0,0,0,200,80,500,1000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2759,21.9803,26.1787,27.3409,27.1955,27.3527,27.6217,27.1502,27.2575,29.5192,33.3764,36.6751,38.4419,39.1404,39.9703,42.1668,46.966,53.3399,58.0041,59.9545,60.4097,60.5329,61.0012,61.5801,62.5456,63.9873,65.3413,66.2208,66.3627,66.4132,66.3339
37326,390,535,120,39.6803,64.0072,89.1851,99.2734,100.024,97.099,94.0979,92.185,91.1465,90.4814,90.1189,89.8589,90.1176,90.2012,90.1159,90.0781,90.1994,90.3504,90.3604,90.6038,90.6214,90.8463,91.0609,91.2434,91.3988,92.1255,92.2967,92.7077,92.8922,92.9296,92.7983,0.4014,0.1938,0.04971,0.003167,0.0,0.01279,0.02642,0.03534,0.04026,0.04344,0.04518,0.04644,0.04519,0.04479,0.0452,0.04538,0.0448,0.04407,0.04402,0.04285,0.04277,0.04169,0.04067,0.0398,0.03906,0.03562,0.03481,0.03288,0.03202,0.03185,0.03246,94.446,0.8187,6.5728,0,0,0,26,10,150,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.674,53.3149,72.2684,79.2701,79.7017,78.5599,77.4761,76.6055,76.7006,78.9073,81.7895,83.6116,84.7145,85.1382,85.4434,85.8722,86.7916,87.5743,88.0483,88.3104,88.4836,88.6972,89.1542,89.3671,89.7793,90.5166,91.0341,91.4039,91.7722,91.9332,91.8565
37594,735,440,250,15.8033,38.2664,75.9618,101.094,106.683,103.008,98.3951,95.4232,93.5324,92.0136,90.979,90.1279,89.8054,89.3607,88.8135,88.3802,88.3409,88.4071,88.41,88.7908,89.139,89.9654,90.8947,91.7096,92.2937,93.2491,93.5076,93.7783,93.7959,93.7975,93.7472,0.8013,0.4172,0.1194,0.0,0.0,0.0,0.007026,0.02035,0.02904,0.03615,0.04106,0.04514,0.0467,0.04885,0.05152,0.05365,0.05384,0.05351,0.0535,0.05163,0.04993,0.04592,0.04146,0.03758,0.03483,0.03036,0.02915,0.0279,0.02782,0.02781,0.02804,31.4457,5.0834,-1.2549,0,0,0,260,1000,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4921,5.0854,6.3401,7.3752,7.6828,7.5719,7.2867,7.0412,6.897,6.7088,6.5124,6.4011,6.3338,6.2366,6.1273,6.2381,6.5426,6.8999,7.1474,7.3095,7.4283,7.5644,7.7331,7.9785,8.2714,8.6435,9.0138,9.413,9.8062,10.1951,10.5505
37812,410,565,350,37.9743,56.2465,83.7142,99.9304,102.99,100.2,96.7133,94.4639,92.9149,91.5015,90.292,89.0697,88.2061,87.3125,86.4248,85.7433,85.4164,85.3578,85.3305,85.6824,85.9904,86.8891,88.1889,89.6947,91.0731,92.6355,92.7602,92.6994,92.9859,93.8359,95.2144,0.4205,0.2499,0.0772,0.0003022,0.0,0.0,0.01451,0.02473,0.03191,0.03857,0.04435,0.05027,0.0545,0.05892,0.06336,0.0668,0.06846,0.06876,0.0689,0.06711,0.06555,0.06103,0.05459,0.04723,0.04061,0.03322,0.03264,0.03292,0.03158,0.02763,0.0213,91.3594,2.2775,9.7772,0,0,0,24,2,100,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9402,40.7157,58.2369,67.547,69.12,68.2953,67.5013,66.5331,66.5729,69.4451,74.0486,76.9435,77.7633,77.3752,76.9298,77.2151,78.5604,80.2505,81.2908,82.0518,82.5079,83.4813,84.8664,86.4458,87.9357,89.5109,89.6391,89.5871,89.9133,90.8263,92.3098
37831,785,445,350,37.5526,54.4101,81.3191,98.7095,102.306,99.752,96.2824,93.8938,92.319,90.9218,89.7152,88.4778,87.6357,86.6768,85.7269,84.9934,84.6357,84.5724,84.5271,84.8277,85.1131,86.0696,87.5135,89.1826,90.6617,92.2686,92.4482,92.3881,92.6498,93.4742,94.8253,0.4254,0.2643,0.08981,0.005641,0.0,0.001078,0.01645,0.02736,0.03471,0.04133,0.04713,0.05317,0.05732,0.0621,0.06688,0.07061,0.07245,0.07277,0.073,0.07146,0.07,0.06515,0.05793,0.04972,0.04258,0.03495,0.0341,0.03438,0.03316,0.02931,0.02308,90.3384,4.1343,7.1173,0,0,0,24,2,100,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7918,39.8711,58.0182,69.1878,71.2993,70.3382,68.9426,67.5781,67.0095,68.7648,71.8969,73.8773,74.4378,73.955,73.5627,74.0781,75.9505,78.2275,79.6976,80.5247,81.0642,82.0077,83.5272,85.1305,86.7591,88.3004,88.6008,88.4925,88.8807,89.7717,91.1402
37866,785,445,350,36.6858,53.8099,80.9516,98.5277,102.237,99.5961,96.115,93.7405,92.0851,90.6993,89.4057,88.11,87.2386,86.2675,85.3431,84.5754,84.1879,84.1203,84.0909,84.4116,84.7415,85.7152,87.1429,88.7877,90.2907,91.9355,92.1438,92.0858,92.3461,93.1654,94.5081,0.4355,0.2691,0.09177,0.006442,0.0,0.001758,0.01721,0.02807,0.03581,0.0424,0.04863,0.05497,0.05929,0.06415,0.06883,0.07276,0.07475,0.0751,0.07525,0.0736,0.0719,0.06694,0.05977,0.05165,0.04436,0.03652,0.03553,0.03581,0.03458,0.03075,0.02453,89.7654,4.4391,7.9499,0,0,0,24,2,100,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8031,38.8861,56.3131,66.9764,68.9693,68.0733,66.8307,65.4858,64.9628,66.799,70.088,72.2381,72.8694,72.4328,72.0711,72.6482,74.7245,77.1949,78.8165,79.6672,80.2411,81.1953,82.7304,84.3318,85.9827,87.4933,87.8174,87.7023,88.0997,88.9997,90.3757
